airport,total_delays_ct,longitude,latitude
SAV,23.0,30.645786,37.765446
SBN,0.0,31.5713451,40.4085088
SDF,5.0,48.5279462,34.7903513
SGF,6.0,3.8523111,43.5756415
SHV,2.0,-93.7111,32.5173
STL,14.0,-90.37047024952082,38.74962725
SYR,17.0,43.166667,19.166667
TLH,2.0,-0.5715147,34.7797863
TRI,6.0,-77.3327425,38.5451489
TUL,3.0,1.7706797,45.2678347
TVC,2.0,13.400984544985985,-8.97796365
TYS,22.0,-83.99887165077078,35.809552999999994
VLD,5.0,2.800759414893616,50.265338
XNA,8.0,-94.30231731247596,36.279381150000006
ABQ,35.0,-0.0522137,51.5473673
AGS,0.0,-122.3960076,37.7794178
ALB,21.0,-115.002136,55.001251
AMA,16.0,35.9239625,31.9515694
ANC,3.0,-149.99789189730433,61.18103525
ATL,141.0,-84.42927118585675,33.63779875
AUS,247.0,-97.66500963529676,30.19348925
AVL,8.0,15.422190596309871,47.0795199
AVP,13.0,12.0919873,44.54921
BDL,59.0,4.5322123,36.4636178
BFL,10.0,127.2109745,37.744653
BHM,19.0,19.14518437848014,50.2917643
BNA,126.0,44.7364245,35.5710071
BOI,8.0,9.495278,9.568333
BOS,261.0,22.8374152,45.7520158
BTV,0.0,9.7499395,47.4721844
BUF,34.0,-78.73075229745353,42.9402016
BUR,16.0,0.3267126,43.1893067
BWI,54.0,4.1203454,12.7229649
BZN,5.0,26.1066426,43.7371465
CAE,18.0,-72.635583,42.2040159
CHS,56.0,-92.876885,40.729827
CID,31.0,-80.1059762,35.712047
CLE,75.0,-84.1566341,39.0678155
CLT,1484.0,-71.332733,42.463107
CMH,43.0,-93.1047756,37.6435334
COS,8.0,1.568609,42.9768891
CVG,39.0,10.927840369587262,44.6204085
DAB,11.0,74.4306076,32.7424496
DCA,376.0,-77.0460178,38.8530365
DEN,133.0,-104.68536732610298,39.8606676
DFW,2012.0,-97.052651,32.8169726
DFW,67.0,-97.052651,32.8169726
DSM,9.0,-121.6883402,44.0033869
DTW,11.0,25.35,11.433333
ECP,4.0,-74.664062,40.33138
FAY,6.0,2.80813,49.88527
GNV,3.0,-77.0713713,-11.9344683
GPT,19.0,104.999927,35.000074
GRR,10.0,34.9405303,31.3248393
GSO,20.0,-112.1760442,33.4619044
GSP,37.0,-82.21722845651891,34.8954456
HPN,41.0,106.6990686,10.9287173
HSV,27.0,19.42432223087173,51.7359606
IAD,16.0,-43.3744102,-21.7788848
ILM,18.0,-77.90953507173883,34.27353635
IND,5.0,-86.1746933,40.3270127
JAN,10.0,46.616195,35.174259
JAX,5.0,3.6168847,45.1683631
LAN,1.0,3.620686,49.564665
LEX,15.0,-81.8003918,37.3703899
LFT,7.0,-122.0019921,37.3871815
LIT,19.0,-96.6719618,35.3481286
MCI,11.0,11.392882331230885,47.26281635
MDT,7.0,-76.36139938663678,36.7778576
MEM,4.0,-100.7712354,46.8397434
MGM,2.0,-118.4008146,34.0681903
MHT,18.0,7.2622222,50.343663
MKE,10.0,15.115839336574236,48.8638011
MLB,20.0,2.147093452982922,48.9811975
MLI,3.0,0.5577074,46.8265409
MSN,9.0,56.0064125,26.7442307
MSP,3.0,57.1743114,50.2863237
MSY,3.0,138.58985442726532,-34.925185299999995
MYR,11.0,-78.92905970872894,33.680640600000004
OAJ,4.0,-84.06156710468028,9.9316554
OKC,3.0,22.866730976243858,43.9818686
ORF,30.0,-76.20229629965002,36.8946697
PHF,1.0,8.7831561,51.7364081
PHL,85.0,102.6007983,15.8137152
PIA,5.0,2.9191579,42.7452716
PIT,10.0,-1.1063789,44.4765421
PNS,28.0,18.23618521690468,49.8044351
PVD,12.0,-71.4296527,41.72434
PWM,11.0,57.5610161,26.9297693
RDU,10.0,-78.79765,35.870371
ROC,10.0,-77.67269338979611,43.1161699
RSW,3.0,6.4934556,49.9989624
SAV,27.0,30.645786,37.765446
SBN,8.0,31.5713451,40.4085088
SCE,0.0,-117.669385,35.615163
SDF,11.0,48.5279462,34.7903513
SGF,1.0,3.8523111,43.5756415
SHV,19.0,-93.7111,32.5173
SRQ,0.0,47.7693841,39.8153407
STL,8.0,-90.37047024952082,38.74962725
SYR,4.0,43.166667,19.166667
TLH,10.0,-0.5715147,34.7797863
TRI,0.0,-77.3327425,38.5451489
TUL,4.0,1.7706797,45.2678347
TYS,41.0,-83.99887165077078,35.809552999999994
VPS,4.0,-121.9844674,37.3787644
XNA,1.0,-94.30231731247596,36.279381150000006
ABE,18.0,-84.3743929,40.1658829
ABQ,48.0,-0.0522137,51.5473673
ABR,6.0,13.854983,42.227681
ABY,4.0,28.4403379,9.5963774
ACT,8.0,-104.7105892,38.6786534
ACV,32.0,-58.4858446,-34.5672813
AEX,6.0,-92.54095486627727,31.32927365
AGS,6.0,-122.3960076,37.7794178
ALB,5.0,-115.002136,55.001251
ALW,8.0,78.514663,17.5050368
AMA,10.0,35.9239625,31.9515694
APN,12.0,5.8263043,51.8458777
ASE,208.0,98.98579,31.133139
ATL,105.0,-84.42927118585675,33.63779875
ATW,36.0,43.777669,13.770767
AUS,57.0,-97.66500963529676,30.19348925
AVL,21.0,15.422190596309871,47.0795199
AVP,2.0,12.0919873,44.54921
AZO,5.0,132.5265527,33.5155475
BDL,2.0,4.5322123,36.4636178
BFF,3.0,-118.3014392,34.1012301
BFL,21.0,127.2109745,37.744653
BHM,26.0,19.14518437848014,50.2917643
BIH,8.0,17.5961467,44.3053476
BIL,5.0,7.2439029,47.1402077
BIS,16.0,16.165472532604653,43.0434206
BJI,10.0,89.238684,27.412079
BLI,7.0,48.4078382,55.4673327
BNA,55.0,44.7364245,35.5710071
BOI,103.0,9.495278,9.568333
BOS,8.0,22.8374152,45.7520158
BPT,7.0,-96.023646,41.2084688
BQK,5.0,-81.4639706620112,31.259811
BRD,9.0,-0.5800364,44.841225
BTM,2.0,77.60456543431182,12.91127585
BTR,11.0,35.6826178,32.9956392
BUF,9.0,-78.73075229745353,42.9402016
BUR,89.0,0.3267126,43.1893067
BWI,0.0,4.1203454,12.7229649
BZN,19.0,26.1066426,43.7371465
CAE,6.0,-72.635583,42.2040159
CAK,4.0,16.5136076,47.353935
CDC,5.0,-60.06222752312142,-3.09848925
CHA,8.0,91.5017422,29.7583709
CHO,17.0,-16.6656709,28.0501772
CHS,3.0,-92.876885,40.729827
CID,24.0,-80.1059762,35.712047
CIU,15.0,99.375908,29.0464667
CLE,25.0,-84.1566341,39.0678155
CLL,2.0,-97.559536,35.655483
CLT,2.0,-71.332733,42.463107
CMH,24.0,-93.1047756,37.6435334
CMX,9.0,-80.1945111928758,25.7668923
CNY,4.0,99.8402147,19.9088414
COS,47.0,1.568609,42.9768891
CPR,5.0,-82.583211,34.642867
CRP,6.0,-95.68595469270475,43.87528545
CRW,13.0,-101.7345891,32.6826975
CSG,7.0,-2.577449101991652,51.4622096
CVG,6.0,10.927840369587262,44.6204085
CYS,8.0,-70.6572197,-33.4346064
DAY,25.0,-121.3744266,41.2115526
DCA,3.0,-77.0460178,38.8530365
DDC,8.0,85.32531858843163,27.64861265
DEC,13.0,18.7600689,46.2843291
DEN,570.0,-104.68536732610298,39.8606676
DFW,287.0,-97.052651,32.8169726
DIK,3.0,40.646145,38.840122
DLH,21.0,-118.38296762351402,33.93304755
DRO,33.0,10.9111105,45.961471
DSM,9.0,-121.6883402,44.0033869
DTW,181.0,25.35,11.433333
DVL,8.0,-6.349155552741122,53.4135594
ECP,5.0,-74.664062,40.33138
EGE,31.0,32.9169558,39.9008874
EKO,1.0,3.3941795,6.4550575
ELM,10.0,-76.3488476,40.2039825
ELP,15.0,6.6432482,52.8820781
ESC,8.0,8.762881991503136,52.0726017
EUG,39.0,-123.214917964354,44.12416275
EVV,6.0,-87.53549639961464,38.0174294
EWR,0.0,-0.9808491474216804,51.9293628
FAR,36.0,-7.9351771,37.0162727
FAT,60.0,124.6290998,-9.9020987
FAY,1.0,2.80813,49.88527
FCA,15.0,13.746501716015452,41.49103425
FLG,9.0,3.408015,43.4551347
FOD,9.0,144.30191828138078,-38.200190250000006
FSD,24.0,53.0982277,18.4596994
FSM,3.0,16.3807122,48.210678
FWA,25.0,36.703949,35.9823472
GCC,4.0,-106.3953384675806,31.6982107
GCK,12.0,21.0010414,50.5925097
GEG,69.0,5.709592250000002,45.19402575
GFK,3.0,9.1612291,45.4509182
GGG,5.0,100.13688698797796,-0.6489734
GJT,22.0,-108.52444920306618,39.1234158
GPT,5.0,104.999927,35.000074
GRB,18.0,-1.0016453048843648,41.6424143
GRI,6.0,20.069851,42.2999256
GRK,5.0,18.049326488265656,45.0363979
GRR,19.0,34.9405303,31.3248393
GSO,15.0,-112.1760442,33.4619044
GSP,13.0,-82.21722845651891,34.8954456
GTF,19.0,2.362486,48.856435
GUC,3.0,17.397500238271864,52.091883
HDN,9.0,47.483692,14.28354
HIB,4.0,-92.83874877590284,47.38500865
HLN,14.0,44.7544342,37.3005653
HOU,4.0,118.9650909,36.9872437
HPN,11.0,106.6990686,10.9287173
HRL,9.0,76.5120396,10.3528744
HSV,17.0,19.42432223087173,51.7359606
HYS,13.0,1.0751313,47.2176844
IAD,35.0,-43.3744102,-21.7788848
IAH,118.0,-79.6311401,43.485555
ICT,33.0,11.1712504,10.3026067
IDA,20.0,-93.8929997,33.0028525
IMT,12.0,10.511126066867837,43.8461091
IND,13.0,-86.1746933,40.3270127
INL,8.0,-112.079882,43.494997
JAC,12.0,18.1360358,48.5918367
JAN,2.0,46.616195,35.174259
JAX,1.0,3.6168847,45.1683631
JFK,56.0,-73.7793733748521,40.6429479
JLN,9.0,104.703698,-3.324625
JMS,8.0,82.1348988,23.2555622
JST,11.0,106.6594768,-6.2257036
LAN,2.0,3.620686,49.564665
LAR,9.0,54.3229561,27.6619203
LAS,37.0,0.3098676,43.4697786
LAW,3.0,-88.6053317,35.7631227
LAX,385.0,-83.1215404,31.4732507
LBB,7.0,8.2809779,49.996317
LBF,9.0,15.56088232116836,50.9140256
LBL,7.0,5.7715086855495485,45.18533325
LCH,9.0,-98.32828109436466,34.7534653
LEX,18.0,-81.8003918,37.3703899
LFT,7.0,-122.0019921,37.3871815
LGA,17.0,24.0216384,42.8814427
LGB,3.0,-89.0736312222168,13.71850975
LIT,24.0,-96.6719618,35.3481286
LNK,12.0,-97.798683,38.798323
LRD,0.0,48.6304427,37.3578932
LWS,14.0,103.378253,20.0171109
MAF,22.0,55.4444722,-21.099332
MBS,20.0,-84.08284956680652,43.53579615
MCI,16.0,11.392882331230885,47.26281635
MCW,6.0,77.139677,28.705982
MDT,18.0,-76.36139938663678,36.7778576
MDW,18.0,-99.412482,36.410372
MEI,4.0,116.2342558,24.4146228
MEM,12.0,-100.7712354,46.8397434
MFE,1.0,-82.4789063,38.4100884
MFR,38.0,30.5301114,13.0986515
MGM,5.0,-118.4008146,34.0681903
MKE,60.0,15.115839336574236,48.8638011
MLI,22.0,0.5577074,46.8265409
MLU,1.0,11.94308412365372,51.50502735
MOB,8.0,4.3186855,6.4413385
MOT,14.0,-93.571286,32.9068055
MRY,33.0,-3.25,57.416667
MSN,20.0,56.0064125,26.7442307
MSO,12.0,70.8361025,40.0513912
MSP,200.0,57.1743114,50.2863237
MSY,10.0,138.58985442726532,-34.925185299999995
MTJ,22.0,-8.942661,38.69581
OAK,18.0,-88.517825,37.5764379
OKC,58.0,22.866730976243858,43.9818686
OMA,38.0,-7.3029907,54.5992486
ONT,34.0,-86.000977,50.000678
ORD,651.0,-94.0710625,41.2511017
ORF,1.0,-76.20229629965002,36.8946697
OTH,8.0,-90.644104,40.278598
PDX,116.0,-122.67777,45.5255102
PHL,0.0,102.6007983,15.8137152
ELP,136.0,6.6432482,52.8820781
EUG,28.0,-123.214917964354,44.12416275
FAT,26.0,124.6290998,-9.9020987
FLL,343.0,-87.97114,46.424572
GEG,44.0,5.709592250000002,45.19402575
GRR,30.0,34.9405303,31.3248393
GSP,19.0,-82.21722845651891,34.8954456
HDN,22.0,47.483692,14.28354
HNL,143.0,1.7524348584139826,52.4748963
HOU,698.0,118.9650909,36.9872437
HRL,43.0,76.5120396,10.3528744
IAD,41.0,-43.3744102,-21.7788848
IAH,72.0,-79.6311401,43.485555
ICT,37.0,11.1712504,10.3026067
IND,211.0,-86.1746933,40.3270127
ISP,72.0,20.9669264,50.3191774
ITO,21.0,139.087685,34.926734
JAN,20.0,46.616195,35.174259
JAX,92.0,3.6168847,45.1683631
KOA,57.0,140.5021749,-7.8965141
LAS,1141.0,0.3098676,43.4697786
LAX,445.0,-83.1215404,31.4732507
LBB,35.0,8.2809779,49.996317
LGA,252.0,24.0216384,42.8814427
LGB,123.0,-89.0736312222168,13.71850975
LIH,40.0,-159.33671538390365,21.97206585
LIT,39.0,-96.6719618,35.3481286
MAF,44.0,55.4444722,-21.099332
MCI,371.0,11.392882331230885,47.26281635
MCO,895.0,-100.91964965,29.44530225
MDW,985.0,-99.412482,36.410372
MEM,64.0,-100.7712354,46.8397434
MHT,50.0,7.2622222,50.343663
MIA,151.0,165.9807237,-21.5549167
MKE,175.0,15.115839336574236,48.8638011
MSP,121.0,57.1743114,50.2863237
MSY,312.0,138.58985442726532,-34.925185299999995
MTJ,16.0,-8.942661,38.69581
MYR,34.0,-78.92905970872894,33.680640600000004
DSM,33.0,-121.6883402,44.0033869
DTW,79.0,25.35,11.433333
ECP,20.0,-74.664062,40.33138
EGE,24.0,32.9169558,39.9008874
ELP,26.0,6.6432482,52.8820781
EUG,14.0,-123.214917964354,44.12416275
EWR,123.0,-0.9808491474216804,51.9293628
EYW,60.0,-81.75961603475078,24.5554773
FAT,31.0,124.6290998,-9.9020987
FLL,125.0,-87.97114,46.424572
FSD,14.0,53.0982277,18.4596994
GEG,23.0,5.709592250000002,45.19402575
GRR,34.0,34.9405303,31.3248393
GSO,10.0,-112.1760442,33.4619044
GSP,13.0,-82.21722845651891,34.8954456
GUC,1.0,17.397500238271864,52.091883
HDN,0.0,47.483692,14.28354
HNL,35.0,1.7524348584139826,52.4748963
HSV,7.0,19.42432223087173,51.7359606
IAD,7.0,-43.3744102,-21.7788848
IAH,107.0,-79.6311401,43.485555
ICT,10.0,11.1712504,10.3026067
ILM,11.0,-77.90953507173883,34.27353635
IND,103.0,-86.1746933,40.3270127
JAC,8.0,18.1360358,48.5918367
JAX,142.0,3.6168847,45.1683631
JFK,255.0,-73.7793733748521,40.6429479
KOA,21.0,140.5021749,-7.8965141
LAS,177.0,0.3098676,43.4697786
LAX,339.0,-83.1215404,31.4732507
LBB,8.0,8.2809779,49.996317
LEX,10.0,-81.8003918,37.3703899
LGA,256.0,24.0216384,42.8814427
LIH,19.0,-159.33671538390365,21.97206585
LIT,3.0,-96.6719618,35.3481286
MCI,72.0,11.392882331230885,47.26281635
MCO,328.0,-100.91964965,29.44530225
MDT,7.0,-76.36139938663678,36.7778576
MEM,85.0,-100.7712354,46.8397434
MFE,22.0,-82.4789063,38.4100884
MIA,1069.0,165.9807237,-21.5549167
MKE,52.0,15.115839336574236,48.8638011
MRY,2.0,-3.25,57.416667
MSN,42.0,56.0064125,26.7442307
MSO,0.0,70.8361025,40.0513912
MSP,55.0,57.1743114,50.2863237
MSY,102.0,138.58985442726532,-34.925185299999995
MTJ,3.0,-8.942661,38.69581
MYR,3.0,-78.92905970872894,33.680640600000004
OGG,21.0,-101.8901892,34.8353363
OKC,45.0,22.866730976243858,43.9818686
OMA,46.0,-7.3029907,54.5992486
ONT,32.0,-86.000977,50.000678
ORD,480.0,-94.0710625,41.2511017
ORF,41.0,-76.20229629965002,36.8946697
PBI,126.0,-121.6543791,36.673138050000006
PDX,59.0,-122.67777,45.5255102
PHL,544.0,102.6007983,15.8137152
PHX,623.0,-112.36551,33.409092
PIT,75.0,-1.1063789,44.4765421
PNS,27.0,18.23618521690468,49.8044351
PSP,23.0,44.8668457,41.6907
PVD,30.0,-71.4296527,41.72434
PWM,14.0,57.5610161,26.9297693
RDU,214.0,-78.79765,35.870371
RIC,58.0,22.5194504,41.4427241
RNO,20.0,30.7383222,57.9159394
ROC,14.0,-77.67269338979611,43.1161699
RSW,92.0,6.4934556,49.9989624
SAN,128.0,3.282606,48.1978559
SAT,116.0,-7.7336741,40.7426067
SAV,22.0,30.645786,37.765446
SBA,13.0,56.7028366,22.7382098
SBP,9.0,2.433387,49.499205
SDF,35.0,48.5279462,34.7903513
SEA,58.0,126.9782914,37.5666791
SFO,141.0,9.780981751762262,54.92108795
SJC,8.0,-106.03875579447538,36.09509
SJU,81.0,11.417193959836451,58.11413
SLC,58.0,-51.20556320285798,-30.044138
SMF,48.0,57.49604476883336,-20.29515195
SNA,44.0,44.2,15.35
SRQ,80.0,47.7693841,39.8153407
STL,115.0,-90.37047024952082,38.74962725
STT,33.0,76.1188893,10.7005828
STX,15.0,121.31556076535524,39.5075108
SYR,27.0,43.166667,19.166667
TPA,231.0,20.7851996,48.109792
TUL,42.0,1.7706797,45.2678347
TUS,54.0,59.5169387,36.4833014
TYS,10.0,-83.99887165077078,35.809552999999994
VPS,21.0,-121.9844674,37.3787644
XNA,7.0,-94.30231731247596,36.279381150000006
ABQ,3.0,-0.0522137,51.5473673
ADK,1.0,139.7495655,35.6668373
ADQ,10.0,-2.674364410815823,56.7109977
ANC,191.0,-149.99789189730433,61.18103525
ATL,17.0,-84.42927118585675,33.63779875
AUS,29.0,-97.66500963529676,30.19348925
BET,16.0,34.7920936,31.2553377
BNA,7.0,44.7364245,35.5710071
BOI,16.0,9.495278,9.568333
BOS,40.0,22.8374152,45.7520158
BRW,16.0,-92.156886,39.171375
IAH,61.0,-79.6311401,43.485555
ICT,3.0,11.1712504,10.3026067
ILM,5.0,-77.90953507173883,34.27353635
IND,26.0,-86.1746933,40.3270127
JAC,10.0,18.1360358,48.5918367
JAN,7.0,46.616195,35.174259
JAX,67.0,3.6168847,45.1683631
JFK,334.0,-73.7793733748521,40.6429479
KOA,14.0,140.5021749,-7.8965141
LAS,103.0,0.3098676,43.4697786
LAX,266.0,-83.1215404,31.4732507
LEX,5.0,-81.8003918,37.3703899
LGA,315.0,24.0216384,42.8814427
LGB,2.0,-89.0736312222168,13.71850975
LIH,7.0,-159.33671538390365,21.97206585
LIT,13.0,-96.6719618,35.3481286
MCI,41.0,11.392882331230885,47.26281635
MCO,276.0,-100.91964965,29.44530225
MDT,6.0,-76.36139938663678,36.7778576
MDW,14.0,-99.412482,36.410372
MEM,28.0,-100.7712354,46.8397434
MIA,251.0,165.9807237,-21.5549167
MKE,20.0,15.115839336574236,48.8638011
MLB,8.0,2.147093452982922,48.9811975
MOB,0.0,4.3186855,6.4413385
MSN,11.0,56.0064125,26.7442307
MSO,4.0,70.8361025,40.0513912
MSP,426.0,57.1743114,50.2863237
MSY,63.0,138.58985442726532,-34.925185299999995
MTJ,0.0,-8.942661,38.69581
MYR,16.0,-78.92905970872894,33.680640600000004
OAJ,1.0,-84.06156710468028,9.9316554
OAK,2.0,-88.517825,37.5764379
OGG,13.0,-101.8901892,34.8353363
OKC,6.0,22.866730976243858,43.9818686
OMA,8.0,-7.3029907,54.5992486
ONT,9.0,-86.000977,50.000678
ORD,100.0,-94.0710625,41.2511017
ORF,33.0,-76.20229629965002,36.8946697
PBI,103.0,-121.6543791,36.673138050000006
PDX,49.0,-122.67777,45.5255102
PHL,40.0,102.6007983,15.8137152
PHX,87.0,-112.36551,33.409092
PIT,16.0,-1.1063789,44.4765421
PNS,9.0,18.23618521690468,49.8044351
PSC,2.0,-75.894495,41.23857235
PSP,4.0,44.8668457,41.6907
PVD,8.0,-71.4296527,41.72434
PWM,1.0,57.5610161,26.9297693
RDU,104.0,-78.79765,35.870371
RIC,29.0,22.5194504,41.4427241
RNO,2.0,30.7383222,57.9159394
ROA,1.0,1.0939658,49.4404591
ROC,17.0,-77.67269338979611,43.1161699
RSW,104.0,6.4934556,49.9989624
SAN,43.0,3.282606,48.1978559
SAT,49.0,-7.7336741,40.7426067
SAV,29.0,30.645786,37.765446
SDF,10.0,48.5279462,34.7903513
SEA,185.0,126.9782914,37.5666791
SFO,112.0,9.780981751762262,54.92108795
SGF,1.0,3.8523111,43.5756415
SJC,10.0,-106.03875579447538,36.09509
SJU,29.0,11.417193959836451,58.11413
SLC,306.0,-51.20556320285798,-30.044138
SMF,24.0,57.49604476883336,-20.29515195
SNA,28.0,44.2,15.35
SRQ,34.0,47.7693841,39.8153407
STL,47.0,-90.37047024952082,38.74962725
STT,15.0,76.1188893,10.7005828
STX,4.0,121.31556076535524,39.5075108
SYR,18.0,43.166667,19.166667
TLH,19.0,-0.5715147,34.7797863
TPA,163.0,20.7851996,48.109792
TRI,2.0,-77.3327425,38.5451489
TUL,10.0,1.7706797,45.2678347
TUS,8.0,59.5169387,36.4833014
TVC,4.0,13.400984544985985,-8.97796365
TYS,6.0,-83.99887165077078,35.809552999999994
VPS,21.0,-121.9844674,37.3787644
XNA,0.0,-94.30231731247596,36.279381150000006
PHX,325.0,-112.36551,33.409092
PIA,9.0,2.9191579,42.7452716
PIB,2.0,-98.2564642,26.1029931
PIH,7.0,74.5204782,26.6200302
PIT,27.0,-1.1063789,44.4765421
PLN,6.0,7.146114,48.4190869
PNS,2.0,18.23618521690468,49.8044351
PRC,9.0,104.999927,35.000074
PSC,51.0,-75.894495,41.23857235
PSP,67.0,44.8668457,41.6907
PWM,21.0,57.5610161,26.9297693
RAP,24.0,-103.0606801244568,44.0448069
RDD,23.0,43.75082,15.802349
RDM,49.0,45.393795,14.832183
RHI,7.0,-89.47897405074303,45.6314535
RIC,4.0,22.5194504,41.4427241
RIW,2.0,7.093893714359217,50.86010085
RKS,4.0,21.544962874772267,61.1448902
RNO,42.0,30.7383222,57.9159394
ROA,9.0,1.0939658,49.4404591
ROC,5.0,-77.67269338979611,43.1161699
ROW,2.0,-94.6905014,36.278693
RST,5.0,49.5846102,37.2793607
SAF,13.0,10.4324131,6.4322505
SAN,130.0,3.282606,48.1978559
SAT,8.0,-7.7336741,40.7426067
SAV,10.0,30.645786,37.765446
SBA,13.0,56.7028366,22.7382098
SBN,50.0,31.5713451,40.4085088
SBP,53.0,2.433387,49.499205
SCE,21.0,-117.669385,35.615163
SDF,15.0,48.5279462,34.7903513
SEA,274.0,126.9782914,37.5666791
SFO,630.0,9.780981751762262,54.92108795
SGF,10.0,3.8523111,43.5756415
SGU,16.0,-7.415254,37.1950896
SHR,8.0,-97.416283,37.732557
SHV,3.0,-93.7111,32.5173
SJC,76.0,-106.03875579447538,36.09509
SJT,1.0,-66.940356,10.485195
SLC,267.0,-51.20556320285798,-30.044138
SLN,13.0,77.5776713,12.9777049
SMF,83.0,57.49604476883336,-20.29515195
SNA,38.0,44.2,15.35
SPS,4.0,54.976368,54.06665
STL,4.0,-90.37047024952082,38.74962725
STS,44.0,-92.46003172493836,44.003452
SUN,23.0,-81.1698244,37.919279
SUX,2.0,-96.90879984451496,19.5305276
SWO,4.0,8.0876553,53.54691605
SYR,3.0,43.166667,19.166667
TUL,28.0,1.7706797,45.2678347
TUS,73.0,59.5169387,36.4833014
TVC,9.0,13.400984544985985,-8.97796365
TWF,8.0,29.953455,10.618647
TXK,7.0,-94.07746668519636,33.46890325
TYR,13.0,35.1964023,33.2721211
TYS,28.0,-83.99887165077078,35.809552999999994
VCT,4.0,-96.978525,28.816423
VEL,6.0,75.3044557,33.7865754
XNA,43.0,-94.30231731247596,36.279381150000006
XWA,16.0,103.85141787458431,1.42385795
YUM,15.0,-114.60772586873736,32.64851395
AGS,10.0,-122.3960076,37.7794178
ALB,8.0,-115.002136,55.001251
ART,4.0,-99.1114416,30.7385109
AVL,7.0,15.422190596309871,47.0795199
BDL,4.0,4.5322123,36.4636178
BGR,7.0,-68.798961,44.827739
BOS,19.0,22.8374152,45.7520158
BUF,2.0,-78.73075229745353,42.9402016
CAE,10.0,-72.635583,42.2040159
CHA,17.0,91.5017422,29.7583709
CHO,15.0,-16.6656709,28.0501772
CID,1.0,-80.1059762,35.712047
CLE,2.0,-84.1566341,39.0678155
CLT,328.0,-71.332733,42.463107
CMH,2.0,-93.1047756,37.6435334
CVG,3.0,10.927840369587262,44.6204085
DSM,3.0,-121.6883402,44.0033869
DTW,2.0,25.35,11.433333
ERI,6.0,-80.0852695,42.1294712
EVV,11.0,-87.53549639961464,38.0174294
EWN,11.0,8.5146114,46.9565265
FAY,11.0,2.80813,49.88527
FLO,8.0,-95.9130149,31.4182329
FSD,2.0,53.0982277,18.4596994
FWA,9.0,36.703949,35.9823472
GNV,15.0,-77.0713713,-11.9344683
GRR,2.0,34.9405303,31.3248393
GSO,7.0,-112.1760442,33.4619044
GSP,3.0,-82.21722845651891,34.8954456
HSV,10.0,19.42432223087173,51.7359606
HTS,7.0,-77.4072045,37.2112612
ILM,2.0,-77.90953507173883,34.27353635
JAN,20.0,46.616195,35.174259
LYH,11.0,44.8971733,37.2112475
MDT,30.0,-76.36139938663678,36.7778576
MGM,6.0,-118.4008146,34.0681903
MHT,3.0,7.2622222,50.343663
MKE,1.0,15.115839336574236,48.8638011
MOB,15.0,4.3186855,6.4413385
MSN,0.0,56.0064125,26.7442307
MYR,9.0,-78.92905970872894,33.680640600000004
OAJ,8.0,-84.06156710468028,9.9316554
ORD,25.0,-94.0710625,41.2511017
ORF,1.0,-76.20229629965002,36.8946697
PGV,9.0,23.90219722421177,54.8949138
PHF,9.0,8.7831561,51.7364081
PHL,147.0,102.6007983,15.8137152
PVD,6.0,-71.4296527,41.72434
PWM,7.0,57.5610161,26.9297693
RIC,12.0,22.5194504,41.4427241
ROA,32.0,1.0939658,49.4404591
ROC,12.0,-77.67269338979611,43.1161699
SBY,12.0,67.8833398,29.5500097
SCE,2.0,-117.669385,35.615163
SDF,8.0,48.5279462,34.7903513
SYR,8.0,43.166667,19.166667
TLH,15.0,-0.5715147,34.7797863
TRI,9.0,-77.3327425,38.5451489
TYS,6.0,-83.99887165077078,35.809552999999994
ABQ,2.0,-0.0522137,51.5473673
AKN,7.0,38.4965266,39.2620966
ANC,124.0,-149.99789189730433,61.18103525
BIL,6.0,7.2439029,47.1402077
BOI,54.0,9.495278,9.568333
BRW,1.0,-92.156886,39.171375
BUR,3.0,0.3267126,43.1893067
BZN,3.0,26.1066426,43.7371465
DLG,15.0,10.106325953840958,56.7256054
EAT,4.0,-0.1370862,51.5112267
ELP,5.0,6.6432482,52.8820781
EUG,7.0,-123.214917964354,44.12416275
FAI,74.0,11.0689304,46.1793313
FCA,6.0,13.746501716015452,41.49103425
GEG,32.0,5.709592250000002,45.19402575
GTF,2.0,2.362486,48.856435
HDN,0.0,47.483692,14.28354
ICT,3.0,11.1712504,10.3026067
IDA,3.0,-93.8929997,33.0028525
LAS,22.0,0.3098676,43.4697786
LAX,18.0,-83.1215404,31.4732507
MFR,20.0,30.5301114,13.0986515
MSO,5.0,70.8361025,40.0513912
OAK,5.0,-88.517825,37.5764379
OME,9.0,139.238128,35.803601
ONT,1.0,-86.000977,50.000678
ORD,4.0,-94.0710625,41.2511017
OTZ,14.0,10.8896272,48.5923103
PAE,62.0,24.034245145416094,59.19113755
PDX,78.0,-122.67777,45.5255102
PHX,12.0,-112.36551,33.409092
PSC,6.0,-75.894495,41.23857235
PSP,10.0,44.8668457,41.6907
PUW,6.0,-4.397338,52.02341
RDD,1.0,43.75082,15.802349
RDM,21.0,45.393795,14.832183
RNO,5.0,30.7383222,57.9159394
SAN,12.0,3.282606,48.1978559
SBA,1.0,56.7028366,22.7382098
SEA,134.0,126.9782914,37.5666791
SFO,69.0,9.780981751762262,54.92108795
SJC,2.0,-106.03875579447538,36.09509
SMF,8.0,57.49604476883336,-20.29515195
SNA,6.0,44.2,15.35
STS,0.0,-92.46003172493836,44.003452
SUN,5.0,-81.1698244,37.919279
TUS,4.0,59.5169387,36.4833014
